date,open,high,low,close,adj_close,volume,dividends,stock_splits
2024-08-20,935.979980,936.380005,917.349976,926.179993,910.913025,921300,0.000000,0.000000
2024-08-21,933.719971,945.049988,931.669983,943.609985,928.055664,646500,0.000000,0.000000
2024-08-22,943.000000,943.989990,904.590027,907.710022,892.747559,1092600,0.000000,0.000000
2024-08-23,912.909973,922.130005,903.130005,907.260010,892.304993,1395900,0.000000,0.000000
2024-08-26,903.539978,904.640015,882.450012,883.309998,868.749634,1251500,0.000000,0.000000
2024-08-27,880.000000,895.760010,874.479980,889.880005,875.211426,661600,0.000000,0.000000
2024-08-28,890.700012,897.460022,880.419983,888.130005,873.490173,727300,0.000000,0.000000
2024-08-29,906.059998,914.530029,882.989990,887.710022,873.077148,1173800,0.000000,0.000000
2024-08-30,900.049988,906.929993,888.940002,903.869995,888.970764,991200,0.000000,0.000000
2024-09-03,892.599976,892.729980,841.650024,845.390015,831.454773,1870800,0.000000,0.000000
2024-09-04,805.000000,822.719971,799.229980,811.479980,798.103760,2350900,0.000000,0.000000
2024-09-05,795.690002,808.049988,790.500000,795.599976,782.485352,1672000,0.000000,0.000000
2024-09-06,792.799988,792.940002,750.869995,752.789978,740.381104,3286800,0.000000,0.000000
2024-09-09,764.080017,764.280029,738.150024,749.820007,737.460083,2539900,0.000000,0.000000
2024-09-10,749.909973,752.000000,734.250000,751.380005,738.994385,1524000,0.000000,0.000000
2024-09-11,770.030029,801.599976,758.729980,800.140015,786.950684,2559100,0.000000,0.000000
2024-09-12,801.390015,808.690002,793.719971,800.169983,786.980103,1318700,0.000000,0.000000
2024-09-13,804.119995,818.619995,803.869995,816.359985,802.903259,1069200,0.000000,0.000000
2024-09-16,808.960022,809.229980,792.140015,803.039978,789.802795,1150100,0.000000,0.000000
2024-09-17,808.700012,811.770020,796.539978,805.690002,792.409180,734600,0.000000,0.000000
2024-09-18,800.090027,810.909973,786.369995,787.840027,774.853455,1249000,0.000000,0.000000
2024-09-19,832.669983,839.650024,822.219971,828.159973,814.508850,1644300,0.000000,0.000000
2024-09-20,809.559998,810.190002,789.659973,795.280029,782.170837,2748600,0.000000,0.000000
2024-09-23,807.609985,807.609985,798.010010,803.500000,790.255310,965600,0.000000,0.000000
2024-09-24,809.549988,816.500000,801.000000,814.000000,800.582153,881200,0.000000,0.000000
2024-09-25,816.349976,827.210022,814.000000,818.179993,804.693237,878200,0.000000,0.000000
2024-09-26,860.330017,862.000000,839.700012,852.440002,838.388550,1566400,0.000000,0.000000
2024-09-27,852.450012,854.150024,838.200012,841.539978,827.668152,1038400,0.000000,0.000000
2024-09-30,836.549988,842.159973,819.700012,833.250000,819.514954,994700,0.000000,0.000000
2024-10-01,839.679993,841.270020,811.900024,822.349976,808.794556,1244100,0.000000,0.000000
2024-10-02,820.799988,839.270020,816.500000,832.190002,818.472290,898400,0.000000,0.000000
2024-10-03,825.909973,837.510010,823.789978,832.409973,818.688660,651900,0.000000,0.000000
2024-10-04,836.049988,839.340027,825.960022,833.000000,819.269043,862500,0.000000,0.000000
2024-10-07,811.719971,823.000000,811.010010,817.250000,803.778503,898200,0.000000,0.000000
2024-10-08,822.500000,830.830017,820.070007,824.260010,810.673035,1265900,0.000000,0.000000
2024-10-09,829.830017,846.119995,826.369995,845.900024,831.956360,1004900,0.000000,0.000000
2024-10-10,825.000000,835.630005,821.500000,833.969971,820.222961,876300,0.000000,0.000000
2024-10-11,829.919983,845.000000,828.409973,840.690002,826.832153,964700,0.000000,0.000000
2024-10-14,852.520020,873.250000,852.169983,872.270020,857.891785,1769200,0.000000,0.000000
2024-10-15,867.219971,873.650024,717.500000,730.429993,718.389771,9350700,0.000000,0.000000
2024-10-16,710.969971,717.479980,677.270020,683.520020,672.252991,10296200,0.000000,0.000000
2024-10-17,692.640015,703.880005,677.119995,700.599976,689.051453,7209100,0.000000,0.000000
2024-10-18,717.669983,726.460022,713.179993,723.260010,711.337952,4537800,0.000000,0.000000
2024-10-21,724.000000,724.849976,708.789978,714.099976,702.328857,2184800,0.000000,0.000000
2024-10-22,723.000000,724.109985,717.640015,720.909973,709.026550,2067000,0.000000,0.000000
2024-10-23,714.049988,716.309998,700.099976,708.619995,696.939270,1681400,0.000000,0.000000
2024-10-24,719.989990,720.000000,706.450012,710.809998,699.093140,1854700,0.000000,0.000000
2024-10-25,715.989990,723.250000,711.229980,711.700012,699.968445,1380100,0.000000,0.000000
2024-10-28,708.390015,711.500000,703.989990,708.650024,696.968811,1182800,0.000000,0.000000
2024-10-29,707.739990,715.940002,703.690002,715.140015,704.984314,1445500,1.641000,0.000000
2024-10-30,693.549988,695.619995,682.619995,683.830017,674.119080,3085200,0.000000,0.000000
2024-10-31,682.979980,683.000000,667.219971,672.549988,662.999084,2398300,0.000000,0.000000
2024-11-01,678.549988,682.760010,673.460022,674.729980,665.148193,1801700,0.000000,0.000000
2024-11-04,676.049988,678.429993,670.820007,671.159973,661.628845,1232500,0.000000,0.000000
2024-11-05,673.510010,685.520020,673.469971,676.460022,666.853638,1282000,0.000000,0.000000
2024-11-06,668.549988,673.039978,654.770020,661.429993,652.036987,3208600,0.000000,0.000000
2024-11-07,674.109985,679.840027,669.809998,677.210022,667.592896,1758300,0.000000,0.000000
2024-11-08,670.000000,671.239990,661.890015,669.469971,659.962891,1726800,0.000000,0.000000
2024-11-11,671.770020,671.989990,661.940002,671.309998,661.776672,1520100,0.000000,0.000000
2024-11-12,672.640015,676.539978,662.830017,669.179993,659.677002,1711000,0.000000,0.000000
2024-11-13,664.619995,673.679993,656.780029,673.409973,663.846863,2453700,0.000000,0.000000
2024-11-14,705.679993,712.000000,691.530029,692.960022,683.119324,3925300,0.000000,0.000000
2024-11-15,678.359985,679.880005,657.520020,658.630005,649.276794,3063200,0.000000,0.000000
2024-11-18,651.070007,668.859985,648.000000,665.229980,655.783020,2010600,0.000000,0.000000
2024-11-19,662.820007,671.409973,653.469971,662.159973,652.756592,1640700,0.000000,0.000000
2024-11-20,656.530029,658.479980,645.450012,658.429993,649.079651,1677800,0.000000,0.000000
2024-11-21,653.919983,673.059998,649.020020,672.159973,662.614685,2859000,0.000000,0.000000
2024-11-22,667.799988,674.799988,666.219971,672.880005,663.324402,1275600,0.000000,0.000000
2024-11-25,685.000000,686.710022,678.000000,684.469971,674.749878,1511300,0.000000,0.000000
2024-11-26,679.590027,681.849976,666.830017,671.969971,662.427307,1424100,0.000000,0.000000
2024-11-27,669.760010,672.690002,659.609985,670.479980,660.958618,1231800,0.000000,0.000000
2024-11-29,678.869995,699.650024,678.539978,686.609985,676.859497,1706500,0.000000,0.000000
2024-12-02,681.750000,713.679993,680.700012,711.469971,701.366394,2325900,0.000000,0.000000
2024-12-03,702.650024,721.330017,700.619995,718.059998,707.862915,1647200,0.000000,0.000000
2024-12-04,723.789978,724.940002,716.929993,719.919983,709.696411,1529800,0.000000,0.000000
2024-12-05,729.150024,729.219971,708.000000,711.500000,701.395996,1801100,0.000000,0.000000
2024-12-06,711.739990,717.210022,707.080017,708.979980,698.911743,1215400,0.000000,0.000000
2024-12-09,713.250000,723.210022,705.650024,706.520020,696.486694,1267500,0.000000,0.000000
2024-12-10,716.619995,718.299988,700.570007,705.270020,695.254517,1214700,0.000000,0.000000
2024-12-11,711.890015,718.000000,706.489990,714.429993,704.284424,1217600,0.000000,0.000000
2024-12-12,713.340027,719.880005,710.630005,713.099976,702.973206,868700,0.000000,0.000000
2024-12-13,718.580017,724.979980,716.219971,718.580017,708.375488,1455700,0.000000,0.000000
2024-12-16,720.049988,731.000000,713.330017,722.380005,712.121521,1542800,0.000000,0.000000
2024-12-17,740.000000,745.119995,732.679993,735.190002,724.749573,1753300,0.000000,0.000000
2024-12-18,748.510010,757.190002,715.479980,719.489990,709.272522,2257000,0.000000,0.000000
2024-12-19,717.750000,720.830017,708.780029,710.260010,700.173645,1620800,0.000000,0.000000
2024-12-20,700.150024,720.400024,696.280029,705.679993,695.658691,2701800,0.000000,0.000000
2024-12-23,707.099976,722.049988,707.080017,721.039978,710.800476,1232600,0.000000,0.000000
2024-12-24,716.390015,720.200012,715.000000,719.710022,709.489380,586800,0.000000,0.000000
2024-12-26,714.210022,720.500000,711.109985,715.859985,705.694031,734000,0.000000,0.000000
2024-12-27,717.489990,717.500000,708.590027,713.590027,703.456238,942300,0.000000,0.000000
2024-12-30,700.000000,702.809998,694.469971,696.150024,686.263977,1202600,0.000000,0.000000
2024-12-31,701.390015,702.979980,687.429993,693.080017,683.237610,965000,0.000000,0.000000
2025-01-02,705.340027,711.960022,696.340027,700.419983,690.473328,1115100,0.000000,0.000000
2025-01-03,703.159973,717.570007,702.580017,714.359985,704.215393,1062900,0.000000,0.000000
2025-01-06,751.059998,781.090027,749.650024,768.510010,757.596375,2761100,0.000000,0.000000
2025-01-07,775.000000,778.390015,753.489990,757.580017,746.821716,1490200,0.000000,0.000000
2025-01-08,753.000000,753.330017,737.000000,743.979980,733.414612,1185400,0.000000,0.000000
2025-01-10,751.000000,751.299988,735.400024,739.010010,728.515320,1515800,0.000000,0.000000
2025-01-13,721.200012,729.000000,717.590027,727.409973,717.079895,1321800,0.000000,0.000000
2025-01-14,737.539978,739.520020,728.059998,736.289978,725.833984,1022600,0.000000,0.000000
