date,open,high,low,close,adj_close,volume,dividends,stock_splits
2024-08-21,103.110001,103.650002,102.650002,103.470001,98.729836,3029300,0.000000,0.000000
2024-08-22,103.849998,104.050003,103.480003,103.949997,99.187851,2803500,0.000000,0.000000
2024-08-23,104.300003,104.339996,103.110001,104.209999,99.435936,3212500,0.000000,0.000000
2024-08-26,104.070000,105.230003,104.050003,105.089996,100.275612,2430100,0.000000,0.000000
2024-08-27,105.309998,106.040001,104.620003,105.919998,101.067589,3139400,0.000000,0.000000
2024-08-28,106.410004,106.720001,105.230003,105.790001,100.943558,3217000,0.000000,0.000000
2024-08-29,105.800003,106.099998,105.279999,105.809998,100.962631,2580800,0.000000,0.000000
2024-08-30,105.849998,106.699997,105.669998,106.500000,101.621025,5033800,0.000000,0.000000
2024-09-03,106.500000,107.949997,106.349998,107.779999,102.842377,4230000,0.000000,0.000000
2024-09-04,108.160004,108.980003,107.809998,108.769997,103.787018,4447000,0.000000,0.000000
2024-09-05,109.000000,109.300003,108.139999,108.529999,103.558022,4489800,0.000000,0.000000
2024-09-06,108.570000,109.040001,107.779999,107.860001,102.918724,3937400,0.000000,0.000000
2024-09-09,107.360001,107.820000,106.500000,107.110001,102.203079,4561500,0.000000,0.000000
2024-09-10,107.000000,107.760002,106.589996,106.839996,101.945435,4201100,0.000000,0.000000
2024-09-11,106.370003,106.430000,104.830002,106.129997,101.267967,4991500,0.000000,0.000000
2024-09-12,105.900002,106.440002,105.250000,106.339996,101.468346,2963100,0.000000,0.000000
2024-09-13,105.660004,106.260002,105.110001,105.730003,100.886307,3802300,0.000000,0.000000
2024-09-16,105.180000,105.919998,105.139999,105.430000,100.600044,4088700,0.000000,0.000000
2024-09-17,104.879997,105.370003,104.239998,104.559998,99.769897,4031900,0.000000,0.000000
2024-09-18,104.230003,104.750000,102.260002,103.180000,98.453117,4253500,0.000000,0.000000
2024-09-19,103.099998,103.099998,101.889999,102.010002,97.336716,4897900,0.000000,0.000000
2024-09-20,102.279999,103.059998,101.870003,103.059998,98.338615,10926700,0.000000,0.000000
2024-09-23,102.680000,104.160004,102.480003,103.309998,98.577164,3780800,0.000000,0.000000
2024-09-24,103.489998,104.139999,102.709999,103.790001,99.035172,2882600,0.000000,0.000000
2024-09-25,104.139999,104.489998,103.449997,103.750000,98.997009,3258900,0.000000,0.000000
2024-09-26,102.639999,104.029999,102.260002,103.059998,98.338615,3603200,0.000000,0.000000
2024-09-27,102.779999,103.879997,102.660004,103.660004,98.911133,4461700,0.000000,0.000000
2024-09-30,104.099998,104.160004,103.449997,103.809998,99.054260,4655500,0.000000,0.000000
2024-10-01,103.769997,103.820000,102.059998,102.330002,97.642052,4076600,0.000000,0.000000
2024-10-02,102.059998,102.360001,101.589996,102.059998,97.384422,4272800,0.000000,0.000000
2024-10-03,101.650002,101.750000,99.769997,99.970001,95.390175,4695000,0.000000,0.000000
2024-10-04,99.250000,99.849998,98.440002,99.040001,94.502785,6029900,0.000000,0.000000
2024-10-07,99.580002,99.910004,98.330002,98.570000,94.054306,4829600,0.000000,0.000000
2024-10-08,98.459999,100.690002,97.849998,100.580002,95.972237,5095000,0.000000,0.000000
2024-10-09,100.580002,101.300003,100.279999,101.000000,96.372993,3542200,0.000000,0.000000
2024-10-10,101.220001,101.220001,98.930000,99.239998,94.693619,4406600,0.000000,0.000000
2024-10-11,99.629997,100.110001,98.900002,100.099998,95.514229,4858700,0.000000,0.000000
2024-10-14,100.010002,100.839996,99.919998,100.730003,96.115364,3180600,0.000000,0.000000
2024-10-15,100.949997,102.610001,100.949997,101.550003,96.897797,3844800,0.000000,0.000000
2024-10-16,100.879997,101.400002,100.660004,101.190002,96.554291,4188300,0.000000,0.000000
2024-10-17,101.830002,101.889999,100.070000,100.529999,95.924515,3377400,0.000000,0.000000
2024-10-18,99.730003,100.540001,98.760002,100.459999,96.336868,4502600,0.500000,0.000000
2024-10-21,100.000000,100.489998,99.190002,99.360001,95.282021,2456300,0.000000,0.000000
2024-10-22,98.730003,99.949997,98.680000,99.669998,95.579285,4018700,0.000000,0.000000
2024-10-23,99.320000,99.769997,98.779999,98.980003,94.917618,3949600,0.000000,0.000000
2024-10-24,99.000000,99.980003,98.830002,99.739998,95.646423,5259700,0.000000,0.000000
2024-10-25,96.540001,97.790001,95.150002,95.610001,91.685928,7978900,0.000000,0.000000
2024-10-28,95.220001,96.610001,95.220001,95.739998,91.810585,4570900,0.000000,0.000000
2024-10-29,95.019997,95.519997,94.430000,94.720001,90.832458,5415000,0.000000,0.000000
2024-10-30,94.559998,95.169998,94.019997,94.660004,90.774925,4551200,0.000000,0.000000
2024-10-31,94.550003,95.300003,93.650002,93.709999,89.863899,4989700,0.000000,0.000000
2024-11-01,93.919998,94.639999,93.080002,93.330002,89.499512,4859700,0.000000,0.000000
2024-11-04,93.279999,94.220001,93.129997,93.610001,89.768013,4113700,0.000000,0.000000
2024-11-05,93.400002,94.370003,93.110001,94.260002,90.391335,3302600,0.000000,0.000000
