date,open,high,low,close,adj_close,volume,dividends,stock_splits
2024-08-20,386.299988,387.899994,384.549988,385.100006,370.958344,190101,0.000000,0.000000
2024-08-21,385.350006,391.450012,385.350006,390.500000,376.160065,220875,0.000000,0.000000
2024-08-22,391.649994,393.799988,390.350006,392.250000,377.845795,226043,0.000000,0.000000
2024-08-23,392.950012,395.950012,391.600006,394.399994,379.916840,230308,0.000000,0.000000
2024-08-26,394.500000,396.200012,393.500000,395.299988,380.783783,144111,0.000000,0.000000
2024-08-27,396.250000,397.149994,392.250000,392.250000,377.845795,176738,0.000000,0.000000
2024-08-28,392.899994,393.750000,390.700012,391.399994,377.027008,192263,0.000000,0.000000
2024-08-29,392.149994,398.649994,392.149994,398.549988,383.914429,218454,0.000000,0.000000
2024-08-30,396.500000,400.649994,396.100006,396.600006,382.036041,403906,0.000000,0.000000
2024-09-02,396.200012,396.250000,392.600006,395.350006,380.831940,143074,0.000000,0.000000
2024-09-03,394.649994,399.549988,394.600006,397.500000,382.902985,218859,0.000000,0.000000
2024-09-04,393.299988,395.299988,389.299988,391.450012,377.075195,346509,0.000000,0.000000
2024-09-05,391.549988,393.950012,385.250000,387.549988,373.318359,304795,0.000000,0.000000
2024-09-06,385.250000,388.549988,381.549988,382.799988,368.742828,364186,0.000000,0.000000
2024-09-09,383.350006,384.649994,380.549988,383.549988,369.465271,225495,0.000000,0.000000
2024-09-10,382.250000,385.100006,376.549988,376.549988,362.722321,384642,0.000000,0.000000
2024-09-11,374.600006,379.049988,367.700012,367.700012,354.197327,651291,0.000000,0.000000
2024-09-12,371.450012,372.299988,364.549988,365.200012,351.789124,555702,0.000000,0.000000
2024-09-13,365.200012,369.350006,364.899994,366.649994,353.185852,384052,0.000000,0.000000
2024-09-16,366.149994,371.000000,365.649994,365.899994,352.463409,395694,0.000000,0.000000
2024-09-17,368.000000,371.200012,366.049988,368.350006,354.823456,537481,0.000000,0.000000
2024-09-18,368.000000,368.950012,364.649994,365.799988,352.367065,366658,0.000000,0.000000
2024-09-19,371.799988,379.000000,367.000000,379.000000,365.082367,477913,0.000000,0.000000
2024-09-20,376.600006,377.450012,369.899994,370.500000,356.894501,797929,0.000000,0.000000
2024-09-23,370.350006,371.000000,367.049988,367.799988,354.293640,284017,0.000000,0.000000
2024-09-24,375.850006,383.549988,375.700012,383.299988,369.224457,487130,0.000000,0.000000
2024-09-25,381.750000,386.799988,380.149994,382.049988,368.020355,299845,0.000000,0.000000
2024-09-26,391.149994,408.649994,391.049988,408.649994,393.643555,768768,0.000000,0.000000
2024-09-27,411.600006,413.200012,403.899994,405.950012,391.042694,617812,0.000000,0.000000
2024-09-30,407.100006,408.450012,402.049988,402.049988,387.285919,431250,0.000000,0.000000
2024-10-01,399.850006,400.500000,388.899994,391.600006,377.219666,361455,0.000000,0.000000
2024-10-02,393.549988,399.450012,391.500000,394.299988,379.820526,355807,0.000000,0.000000
2024-10-03,393.149994,394.149994,388.700012,389.700012,375.389435,282275,0.000000,0.000000
2024-10-04,388.500000,396.750000,385.850006,393.350006,378.905426,389670,0.000000,0.000000
2024-10-07,395.149994,398.500000,392.500000,394.549988,380.061340,324712,0.000000,0.000000
2024-10-08,386.750000,389.000000,381.350006,386.899994,372.692230,332758,0.000000,0.000000
2024-10-09,390.750000,392.500000,387.799988,390.000000,375.678406,212011,0.000000,0.000000
2024-10-10,388.700012,390.450012,386.500000,390.000000,375.678406,272610,0.000000,0.000000
2024-10-11,389.899994,394.600006,388.000000,394.600006,380.109528,266653,0.000000,0.000000
2024-10-14,391.850006,393.299988,388.250000,391.549988,377.171509,282213,0.000000,0.000000
2024-10-15,385.000000,389.350006,375.100006,376.399994,362.577820,631888,0.000000,0.000000
2024-10-16,346.200012,373.000000,346.200012,368.200012,354.678955,856747,0.000000,0.000000
2024-10-17,372.350006,376.350006,368.500000,372.149994,358.483917,442359,0.000000,0.000000
2024-10-18,372.149994,376.299988,371.450012,372.700012,359.013733,297442,0.000000,0.000000
2024-10-21,370.750000,374.450012,363.100006,363.700012,350.344238,291564,0.000000,0.000000
2024-10-22,364.049988,368.600006,362.700012,367.250000,353.763855,269645,0.000000,0.000000
2024-10-23,355.149994,360.600006,350.350006,358.100006,344.949860,642274,0.000000,0.000000
2024-10-24,359.750000,364.000000,357.799988,358.700012,345.527832,360703,0.000000,0.000000
2024-10-25,358.649994,358.799988,354.649994,355.649994,342.589813,299447,0.000000,0.000000
2024-10-28,358.799988,360.899994,356.649994,359.549988,346.346588,317300,0.000000,0.000000
2024-10-29,361.450012,362.399994,354.350006,355.600006,342.541656,307733,0.000000,0.000000
2024-10-30,350.399994,351.850006,343.350006,348.700012,335.895050,451318,0.000000,0.000000
2024-10-31,348.399994,348.399994,337.149994,344.250000,331.608429,783645,0.000000,0.000000
2024-11-01,342.149994,348.950012,342.149994,346.500000,333.775818,376364,0.000000,0.000000
2024-11-04,345.250000,349.250000,344.049988,344.399994,331.752930,274294,0.000000,0.000000
2024-11-05,345.350006,347.299988,343.799988,347.299988,334.546448,329243,0.000000,0.000000
2024-11-06,347.299988,353.450012,337.450012,337.700012,325.298981,643135,0.000000,0.000000
2024-11-07,337.850006,345.950012,337.049988,345.950012,333.246033,554776,0.000000,0.000000
2024-11-08,345.200012,345.799988,334.200012,334.700012,322.409149,453341,0.000000,0.000000
2024-11-11,340.250000,340.799988,335.549988,337.000000,324.624695,360985,0.000000,0.000000
2024-11-12,332.649994,333.850006,328.200012,329.000000,316.918457,459132,0.000000,0.000000
2024-11-13,327.600006,330.700012,324.750000,326.950012,314.943756,554073,0.000000,0.000000
2024-11-14,328.149994,331.850006,326.100006,329.799988,317.689087,486533,0.000000,0.000000
2024-11-15,327.100006,328.700012,325.200012,327.200012,315.184570,410573,0.000000,0.000000
2024-11-18,327.250000,327.399994,323.350006,324.899994,312.968994,296309,0.000000,0.000000
2024-11-19,325.750000,326.649994,318.850006,321.950012,310.127380,412736,0.000000,0.000000
2024-11-20,324.399994,324.649994,320.200012,320.200012,308.441620,282177,0.000000,0.000000
2024-11-21,319.649994,324.200012,316.299988,322.899994,311.042480,401865,0.000000,0.000000
2024-11-22,324.149994,331.100006,323.100006,329.049988,316.966614,477166,0.000000,0.000000
2024-11-25,332.899994,336.049988,329.850006,333.700012,321.445862,724569,0.000000,0.000000
2024-11-26,331.149994,336.299988,328.399994,332.450012,320.241791,322632,0.000000,0.000000
2024-11-27,331.000000,333.399994,329.649994,332.850006,320.627106,300479,0.000000,0.000000
2024-11-28,333.000000,334.350006,328.549988,328.899994,316.822144,226380,0.000000,0.000000
2024-11-29,326.100006,328.950012,325.200012,328.649994,316.581299,387391,0.000000,0.000000
2024-12-02,324.350006,333.750000,322.799988,333.500000,321.253235,445958,0.000000,0.000000
2024-12-03,334.000000,336.649994,328.399994,329.600006,317.496429,387587,0.000000,0.000000
2024-12-04,330.799988,333.250000,330.049988,333.250000,321.012421,401362,0.000000,0.000000
2024-12-05,333.450012,337.350006,333.000000,336.149994,323.805878,357155,0.000000,0.000000
2024-12-06,338.049988,347.350006,337.149994,343.600006,330.982330,708518,0.000000,0.000000
2024-12-09,345.649994,352.649994,345.549988,349.700012,336.858337,586505,0.000000,0.000000
2024-12-10,346.149994,348.399994,344.174988,345.250000,332.571716,519136,0.000000,0.000000
2024-12-11,342.000000,344.100006,341.000000,341.500000,328.959442,470206,0.000000,0.000000
2024-12-12,343.000000,344.549988,341.299988,344.500000,331.849274,516092,0.000000,0.000000
2024-12-13,343.100006,344.500000,340.200012,343.350006,330.741516,555546,0.000000,0.000000
2024-12-16,340.799988,341.950012,339.000000,341.600006,329.055786,354278,0.000000,0.000000
2024-12-17,340.000000,345.950012,339.750000,344.850006,332.186401,480963,0.000000,0.000000
2024-12-18,344.850006,345.799988,341.700012,342.000000,329.441101,480048,0.000000,0.000000
2024-12-19,336.100006,340.350006,335.450012,339.350006,326.888397,484848,0.000000,0.000000
2024-12-20,338.799988,339.600006,335.049988,336.950012,324.576538,865736,0.000000,0.000000
2024-12-23,336.250000,338.750000,333.649994,338.049988,325.636108,248220,0.000000,0.000000
2024-12-24,339.750000,340.649994,338.950012,339.850006,327.370026,59963,0.000000,0.000000
2024-12-27,338.450012,344.500000,337.750000,344.500000,331.849274,384340,0.000000,0.000000
2024-12-30,343.500000,343.500000,337.100006,337.399994,325.009979,261837,0.000000,0.000000
2024-12-31,335.899994,342.250000,335.600006,341.850006,329.296600,117420,0.000000,0.000000
2025-01-02,341.850006,341.850006,333.500000,338.100006,325.684296,220964,0.000000,0.000000
2025-01-03,337.950012,338.750000,331.950012,332.000000,319.808319,308727,0.000000,0.000000
2025-01-06,332.750000,340.799988,330.200012,338.000000,325.587952,369183,0.000000,0.000000
2025-01-07,337.000000,341.950012,335.200012,336.250000,323.902222,428812,0.000000,0.000000
2025-01-08,332.500000,333.250000,326.100006,331.450012,319.278503,437464,0.000000,0.000000
2025-01-09,327.799988,333.950012,327.250000,331.899994,319.711975,292029,0.000000,0.000000
2025-01-10,330.149994,331.600006,325.850006,327.399994,315.377197,373383,0.000000,0.000000
2025-01-13,325.700012,329.299988,324.049988,328.399994,316.340485,308029,0.000000,0.000000
2025-01-14,332.500000,332.500000,326.200012,326.649994,314.654755,334732,0.000000,0.000000
2025-01-15,326.700012,332.950012,323.700012,329.500000,317.400116,511551,0.000000,0.000000
2025-01-16,337.000000,341.350006,335.850006,338.899994,326.454895,541867,0.000000,0.000000
2025-01-17,341.399994,344.950012,338.149994,343.450012,330.837860,497094,0.000000,0.000000
2025-01-20,343.450012,344.200012,338.950012,340.799988,328.285126,280048,0.000000,0.000000
2025-01-21,340.899994,342.549988,338.649994,341.200012,328.670471,252084,0.000000,0.000000
2025-01-22,340.350006,352.149994,340.000000,349.649994,336.810150,566359,0.000000,0.000000
2025-01-23,349.299988,354.700012,347.500000,354.549988,341.530182,564561,0.000000,0.000000
2025-01-24,359.799988,368.700012,358.450012,358.450012,345.287018,717190,0.000000,0.000000
2025-01-27,356.700012,363.850006,355.799988,363.149994,349.814423,524422,0.000000,0.000000
2025-01-28,363.149994,368.350006,362.250000,367.600006,354.100983,417633,0.000000,0.000000
2025-01-29,362.000000,363.200012,356.049988,356.350006,343.264099,427124,0.000000,0.000000
2025-01-30,357.200012,366.500000,357.000000,363.549988,350.199707,332133,0.000000,0.000000
