date,open,high,low,close,adj_close,volume,dividends,stock_splits
2024-08-20,62.500000,62.680000,61.970001,61.970001,55.438152,2187536,0.000000,0.000000
2024-08-21,61.990002,62.250000,61.720001,62.130001,55.581287,1811404,0.000000,0.000000
2024-08-22,61.509998,61.990002,61.480000,61.619999,55.125046,2050324,0.000000,0.000000
2024-08-23,61.990002,62.240002,61.919998,62.160000,55.608128,2355294,0.000000,0.000000
2024-08-26,62.360001,63.130001,62.150002,62.860001,56.234341,2112563,0.000000,0.000000
2024-08-27,63.279999,63.439999,62.709999,62.720001,56.109100,1876471,0.000000,0.000000
2024-08-28,62.770000,62.910000,62.279999,62.410000,55.831768,2202823,0.000000,0.000000
2024-08-29,62.150002,62.740002,61.869999,62.709999,56.100147,2226817,0.000000,0.000000
2024-08-30,62.860001,63.410000,62.070000,62.189999,55.634956,4432349,0.000000,0.000000
2024-09-02,62.160000,62.590000,61.970001,62.480000,55.894398,1391271,0.000000,0.000000
2024-09-03,62.410000,62.650002,60.459999,60.509998,54.132042,3566724,0.000000,0.000000
2024-09-04,60.389999,61.020000,59.910000,60.169998,53.827877,3561212,0.000000,0.000000
2024-09-05,60.169998,60.990002,60.139999,60.560001,54.176769,3766255,0.000000,0.000000
2024-09-06,60.099998,60.650002,59.720001,59.860001,53.550549,4014800,0.000000,0.000000
2024-09-09,60.290001,61.070000,60.220001,60.959999,54.534607,3953410,0.000000,0.000000
2024-09-10,60.799999,61.209999,59.480000,59.869999,53.559490,3670909,0.000000,0.000000
2024-09-11,59.910000,60.459999,59.639999,60.189999,53.845768,3497158,0.000000,0.000000
2024-09-12,60.730000,61.150002,60.299999,60.910000,54.489876,3350991,0.000000,0.000000
2024-09-13,60.970001,61.400002,60.889999,61.070000,54.633018,2596972,0.000000,0.000000
2024-09-16,60.709999,61.290001,60.680000,61.220001,54.767200,2240585,0.000000,0.000000
2024-09-17,61.380001,61.740002,61.259998,61.400002,54.928230,3261846,0.000000,0.000000
2024-09-18,61.580002,61.650002,61.040001,61.230000,54.776146,2815423,0.000000,0.000000
2024-09-19,62.009998,62.759998,61.919998,62.650002,56.046474,3887980,0.000000,0.000000
2024-09-20,62.130001,62.580002,61.740002,61.990002,55.456047,7466641,0.000000,0.000000
2024-09-23,62.580002,62.810001,61.849998,62.119999,55.572334,3232740,0.000000,0.000000
2024-09-24,62.490002,63.169998,62.439999,62.700001,56.091206,3726537,0.000000,0.000000
2024-09-25,61.139999,61.560001,60.360001,60.709999,55.003990,5128839,0.790000,0.000000
2024-09-26,59.310001,59.570000,58.250000,59.299999,53.726513,7503258,0.000000,0.000000
2024-09-27,58.830002,59.619999,58.830002,59.150002,53.590618,4691916,0.000000,0.000000
2024-09-30,59.610001,59.639999,58.209999,58.500000,53.001701,5762846,0.000000,0.000000
2024-10-01,58.090000,59.520000,57.830002,59.310001,53.735577,4963687,0.000000,0.000000
2024-10-02,60.180000,61.470001,60.169998,60.639999,54.940571,5178446,0.000000,0.000000
2024-10-03,61.200001,61.770000,60.980000,61.520000,55.737865,3953389,0.000000,0.000000
2024-10-04,61.970001,63.040001,61.599998,62.650002,56.761654,4538190,0.000000,0.000000
2024-10-07,62.799999,63.480000,62.369999,63.279999,57.332443,3710863,0.000000,0.000000
2024-10-08,63.020000,63.240002,61.919998,62.080002,56.245228,3138382,0.000000,0.000000
2024-10-09,61.630001,62.119999,61.540001,61.980000,56.154625,2584475,0.000000,0.000000
2024-10-10,62.230000,62.689999,62.009998,62.410000,56.544209,3050825,0.000000,0.000000
2024-10-11,62.439999,62.630001,62.060001,62.369999,56.507973,2518382,0.000000,0.000000
2024-10-14,62.220001,62.770000,62.160000,62.490002,56.616695,2279185,0.000000,0.000000
2024-10-15,60.560001,60.560001,59.250000,59.490002,53.898655,7458044,0.000000,0.000000
2024-10-16,59.810001,60.459999,59.410000,59.410000,53.826176,4297202,0.000000,0.000000
2024-10-17,59.459999,60.320000,59.430000,59.779999,54.161396,3102289,0.000000,0.000000
2024-10-18,59.810001,60.490002,59.540001,59.660000,54.052681,3161920,0.000000,0.000000
2024-10-21,59.500000,60.389999,59.500000,59.939999,54.306362,2818310,0.000000,0.000000
2024-10-22,59.950001,60.380001,59.680000,60.250000,54.587223,2594467,0.000000,0.000000
2024-10-23,59.980000,60.439999,59.810001,60.009998,54.369785,2983862,0.000000,0.000000
2024-10-24,60.320000,60.990002,59.880001,60.080002,54.433205,2676298,0.000000,0.000000
2024-10-25,59.860001,60.459999,59.750000,60.270000,54.605343,2461132,0.000000,0.000000
2024-10-28,59.680000,59.730000,58.740002,59.730000,54.116100,3820320,0.000000,0.000000
2024-10-29,60.000000,60.419998,59.360001,59.400002,53.817112,3257456,0.000000,0.000000
2024-10-30,59.000000,59.570000,58.930000,59.139999,53.581554,3561327,0.000000,0.000000
2024-10-31,58.099998,58.380001,57.169998,57.400002,52.005093,6129258,0.000000,0.000000
2024-11-01,57.529999,58.700001,57.529999,57.900002,52.458103,3746239,0.000000,0.000000
2024-11-04,58.000000,58.439999,57.910000,58.080002,52.621185,2756060,0.000000,0.000000
2024-11-05,58.000000,58.369999,57.759998,58.290001,52.811440,2835429,0.000000,0.000000
2024-11-06,58.110001,58.860001,56.930000,57.570000,52.159115,5487030,0.000000,0.000000
2024-11-07,57.790001,58.180000,57.740002,57.740002,52.313137,3786884,0.000000,0.000000
2024-11-08,57.869999,57.959999,56.770000,56.840000,51.497726,3327420,0.000000,0.000000
2024-11-11,57.150002,57.459999,57.040001,57.160000,51.787651,3669304,0.000000,0.000000
2024-11-12,57.029999,57.049999,55.439999,55.720001,50.482994,5104044,0.000000,0.000000
2024-11-13,55.910000,56.270000,55.189999,55.840000,50.591713,4171178,0.000000,0.000000
2024-11-14,56.750000,57.450001,56.490002,57.150002,51.778595,4959955,0.000000,0.000000
2024-11-15,56.889999,58.090000,56.689999,57.509998,52.104748,3875740,0.000000,0.000000
2024-11-18,57.630001,58.230000,57.430000,58.099998,52.639294,2868832,0.000000,0.000000
