date,open,high,low,close,adj_close,volume,dividends,stock_splits
2024-08-20,17.844999,17.965000,17.719999,17.879999,17.879999,619025,0.000000,0.000000
2024-08-21,17.885000,18.020000,17.820000,17.830000,17.830000,655956,0.000000,0.000000
2024-08-22,17.820000,18.184999,17.820000,17.990000,17.990000,617613,0.000000,0.000000
2024-08-23,18.065001,18.330000,18.040001,18.330000,18.330000,851503,0.000000,0.000000
2024-08-26,18.340000,18.475000,18.250000,18.430000,18.430000,641648,0.000000,0.000000
2024-08-27,18.385000,18.730000,18.370001,18.695000,18.695000,717054,0.000000,0.000000
2024-08-28,18.695000,18.799999,18.510000,18.695000,18.695000,729158,0.000000,0.000000
2024-08-29,18.610001,18.799999,18.545000,18.620001,18.620001,561008,0.000000,0.000000
2024-08-30,18.594999,18.745001,18.400000,18.475000,18.475000,1369929,0.000000,0.000000
2024-09-02,18.469999,18.665001,18.200001,18.559999,18.559999,482008,0.000000,0.000000
2024-09-03,18.485001,18.629999,17.750000,17.860001,17.860001,728796,0.000000,0.000000
2024-09-04,17.434999,17.555000,16.920000,17.350000,17.350000,1215953,0.000000,0.000000
2024-09-05,17.275000,17.785000,17.270000,17.625000,17.625000,941758,0.000000,0.000000
2024-09-06,17.530001,17.580000,17.155001,17.270000,17.270000,1116386,0.000000,0.000000
2024-09-09,17.315001,17.459999,17.025000,17.105000,17.105000,865712,0.000000,0.000000
2024-09-10,16.799999,16.924999,16.184999,16.280001,16.280001,1824651,0.000000,0.000000
2024-09-11,16.325001,16.725000,15.695000,16.100000,16.100000,1706076,0.000000,0.000000
2024-09-12,16.405001,16.770000,16.125000,16.655001,16.655001,1932483,0.000000,0.000000
2024-09-13,16.799999,17.290001,16.775000,17.290001,17.290001,1571870,0.000000,0.000000
2024-09-16,17.215000,17.395000,16.980000,17.250000,17.250000,798785,0.000000,0.000000
2024-09-17,17.315001,17.540001,17.250000,17.370001,17.370001,925667,0.000000,0.000000
2024-09-18,17.340000,17.535000,17.209999,17.330000,17.330000,1048760,0.000000,0.000000
2024-09-19,17.879999,18.030001,17.650000,17.959999,17.959999,1444940,0.000000,0.000000
2024-09-20,17.834999,18.125000,17.645000,17.645000,17.645000,1687629,0.000000,0.000000
2024-09-23,17.600000,17.844999,17.379999,17.655001,17.655001,957544,0.000000,0.000000
2024-09-24,18.000000,18.110001,17.639999,17.805000,17.805000,752587,0.000000,0.000000
2024-09-25,17.629999,18.530001,17.629999,18.170000,18.170000,1072479,0.000000,0.000000
2024-09-26,18.400000,18.790001,18.285000,18.695000,18.695000,1358843,0.000000,0.000000
2024-09-27,18.600000,19.090000,18.590000,18.930000,18.930000,1346438,0.000000,0.000000
2024-09-30,18.750000,18.870001,18.424999,18.635000,18.635000,1020851,0.000000,0.000000
2024-10-01,18.600000,18.865000,18.395000,18.465000,18.465000,699562,0.000000,0.000000
2024-10-02,18.415001,18.415001,18.115000,18.355000,18.355000,658350,0.000000,0.000000
2024-10-03,18.305000,19.070000,18.215000,18.629999,18.629999,779979,0.000000,0.000000
2024-10-04,18.705000,19.705000,18.705000,19.430000,19.430000,1724120,0.000000,0.000000
2024-10-07,19.750000,19.879999,19.469999,19.480000,19.480000,783138,0.000000,0.000000
2024-10-08,19.235001,19.555000,19.165001,19.405001,19.405001,688924,0.000000,0.000000
2024-10-09,19.365000,19.725000,19.330000,19.725000,19.725000,458549,0.000000,0.000000
2024-10-10,19.650000,19.920000,19.469999,19.500000,19.500000,668273,0.000000,0.000000
2024-10-11,19.545000,20.170000,19.450001,19.625000,19.625000,752551,0.000000,0.000000
2024-10-14,19.559999,19.660000,19.309999,19.395000,19.395000,517433,0.000000,0.000000
2024-10-15,19.549999,19.745001,19.184999,19.200001,19.200001,904965,0.000000,0.000000
2024-10-16,19.275000,20.440001,19.270000,20.440001,20.440001,1484319,0.000000,0.000000
2024-10-17,20.440001,20.490000,20.299999,20.450001,20.450001,763737,0.000000,0.000000
2024-10-18,20.410000,20.660000,20.370001,20.510000,20.510000,818450,0.000000,0.000000
2024-10-21,20.389999,20.700001,20.260000,20.410000,20.410000,544062,0.000000,0.000000
2024-10-22,20.299999,20.459999,20.209999,20.340000,20.340000,560672,0.000000,0.000000
2024-10-23,20.200001,20.570000,20.200001,20.250000,20.250000,711842,0.000000,0.000000
2024-10-24,20.290001,20.570000,20.170000,20.230000,20.230000,739696,0.000000,0.000000
2024-10-25,20.040001,20.549999,19.549999,20.549999,20.549999,1043367,0.000000,0.000000
2024-10-28,20.530001,20.600000,19.955000,20.290001,20.290001,953139,0.000000,0.000000
2024-10-29,20.350000,20.610001,20.190001,20.299999,20.299999,639656,0.000000,0.000000
2024-10-30,20.150000,20.490000,20.080000,20.100000,20.100000,493532,0.000000,0.000000
2024-10-31,20.049999,20.309999,19.940001,20.059999,20.059999,678890,0.000000,0.000000
2024-11-01,20.150000,20.160000,19.780001,19.980000,19.980000,521990,0.000000,0.000000
2024-11-04,19.920000,20.469999,19.844999,20.410000,20.410000,663626,0.000000,0.000000
2024-11-05,20.340000,20.590000,20.160000,20.590000,20.590000,608403,0.000000,0.000000
2024-11-06,20.709999,20.920000,19.879999,20.100000,20.100000,909087,0.000000,0.000000
2024-11-07,19.959999,20.520000,19.920000,20.490000,20.490000,881228,0.000000,0.000000
2024-11-08,20.450001,20.459999,19.879999,20.200001,20.200001,1051276,0.000000,0.000000
2024-11-11,20.410000,20.570000,20.270000,20.570000,20.570000,739367,0.000000,0.000000
2024-11-12,20.330000,20.379999,19.825001,19.825001,19.825001,1060549,0.000000,0.000000
2024-11-13,19.510000,19.805000,18.049999,19.650000,19.650000,1303734,0.000000,0.000000
2024-11-14,20.100000,22.040001,19.245001,22.040001,22.040001,3608087,0.000000,0.000000
2024-11-15,21.920000,23.360001,21.840000,22.730000,22.730000,2140422,0.000000,0.000000
2024-11-18,22.360001,22.799999,22.020000,22.209999,22.209999,1351286,0.000000,0.000000
2024-11-19,22.139999,22.230000,21.059999,21.270000,21.270000,1347704,0.000000,0.000000
2024-11-20,21.330000,21.590000,21.250000,21.309999,21.309999,582021,0.000000,0.000000
2024-11-21,21.250000,21.389999,20.670000,20.889999,20.889999,897421,0.000000,0.000000
2024-11-22,21.020000,21.200001,20.730000,21.049999,21.049999,899506,0.000000,0.000000
2024-11-25,21.200001,21.410000,20.809999,21.160000,21.160000,2565531,0.000000,0.000000
2024-11-26,20.940001,21.180000,20.650000,20.900000,20.900000,773526,0.000000,0.000000
2024-11-27,20.770000,20.770000,20.290001,20.690001,20.690001,1124120,0.000000,0.000000
2024-11-28,20.700001,21.120001,20.530001,20.940001,20.940001,1083048,0.000000,0.000000
2024-11-29,20.830000,21.309999,20.830000,21.290001,21.290001,979992,0.000000,0.000000
2024-12-02,20.860001,21.020000,20.230000,20.400000,20.400000,1838410,0.000000,0.000000
2024-12-03,20.379999,20.570000,20.139999,20.190001,20.190001,1368470,0.000000,0.000000
2024-12-04,20.160000,21.170000,20.139999,21.150000,21.150000,1090768,0.000000,0.000000
2024-12-05,21.000000,21.799999,20.990000,21.590000,21.590000,994210,0.000000,0.000000
2024-12-06,21.760000,21.910000,21.520000,21.549999,21.549999,1256573,0.000000,0.000000
2024-12-09,21.639999,21.920000,21.430000,21.480000,21.480000,752257,0.000000,0.000000
2024-12-10,21.420000,22.209999,21.330000,22.070000,22.070000,1368676,0.000000,0.000000
2024-12-11,21.870001,22.170000,21.799999,22.129999,22.129999,832243,0.000000,0.000000
2024-12-12,22.129999,22.370001,22.080000,22.100000,22.100000,921127,0.000000,0.000000
2024-12-13,22.100000,22.299999,22.090000,22.150000,22.150000,775937,0.000000,0.000000
2024-12-16,22.200001,22.540001,22.150000,22.450001,22.450001,1065705,0.000000,0.000000
2024-12-17,22.370001,22.820000,22.270000,22.270000,22.270000,1060133,0.000000,0.000000
2024-12-18,22.200001,22.549999,22.170000,22.240000,22.240000,672785,0.000000,0.000000
2024-12-19,21.990000,22.260000,21.830000,21.980000,21.980000,1039620,0.000000,0.000000
2024-12-20,21.910000,22.049999,21.570000,21.920000,21.920000,1921299,0.000000,0.000000
2024-12-23,21.830000,21.930000,21.620001,21.840000,21.840000,506626,0.000000,0.000000
2024-12-24,21.820000,22.070000,21.549999,21.549999,21.549999,292015,0.000000,0.000000
2024-12-27,21.709999,22.020000,21.709999,21.790001,21.790001,592272,0.000000,0.000000
2024-12-30,21.660000,21.830000,21.580000,21.629999,21.629999,478126,0.000000,0.000000
2024-12-31,21.549999,21.820000,21.510000,21.559999,21.559999,327343,0.000000,0.000000
2025-01-02,21.809999,22.200001,21.809999,21.969999,21.969999,611526,0.000000,0.000000
2025-01-03,21.799999,21.959999,21.400000,21.430000,21.430000,694511,0.000000,0.000000
2025-01-06,21.610001,22.430000,21.299999,22.290001,22.290001,1163326,0.000000,0.000000
2025-01-07,21.570000,21.680000,20.840000,21.320000,21.320000,1701692,0.000000,0.000000
2025-01-08,21.280001,21.400000,20.000000,20.260000,20.260000,1537426,0.000000,0.000000
2025-01-09,20.150000,20.420000,19.959999,20.370001,20.370001,667243,0.000000,0.000000
2025-01-10,20.230000,20.330000,19.719999,19.785000,19.785000,814054,0.000000,0.000000
2025-01-13,19.740000,19.885000,19.450001,19.635000,19.635000,913472,0.000000,0.000000
2025-01-14,19.850000,20.030001,19.584999,19.990000,19.990000,874855,0.000000,0.000000
2025-01-15,20.209999,20.750000,20.200001,20.510000,20.510000,1211212,0.000000,0.000000
2025-01-16,20.760000,20.900000,20.410000,20.520000,20.520000,997147,0.000000,0.000000
2025-01-17,20.660000,20.770000,20.480000,20.530001,20.530001,810600,0.000000,0.000000
2025-01-20,20.520000,20.959999,20.049999,20.809999,20.809999,1189775,0.000000,0.000000
2025-01-21,20.770000,21.020000,20.540001,20.709999,20.709999,975815,0.000000,0.000000
2025-01-22,20.650000,20.650000,19.705000,19.844999,19.844999,2099156,0.000000,0.000000
2025-01-23,20.170000,20.180000,19.209999,19.535000,19.535000,1683522,0.000000,0.000000
2025-01-24,19.680000,19.730000,19.270000,19.270000,19.270000,1253817,0.000000,0.000000
2025-01-27,18.660000,19.350000,18.570000,19.184999,19.184999,1371408,0.000000,0.000000
2025-01-28,19.090000,19.285000,18.879999,19.105000,19.105000,937465,0.000000,0.000000
2025-01-29,19.209999,19.309999,19.045000,19.190001,19.190001,863407,0.000000,0.000000
2025-01-30,19.299999,19.695000,19.205000,19.250000,19.250000,775862,0.000000,0.000000
2025-01-31,19.209999,19.490000,18.889999,19.115000,19.115000,1047867,0.000000,0.000000
2025-02-03,18.500000,19.139999,18.280001,19.059999,19.059999,1166717,0.000000,0.000000
2025-02-04,19.010000,19.105000,18.705000,19.105000,19.105000,967277,0.000000,0.000000
2025-02-05,19.035000,19.205000,18.455000,19.205000,19.205000,1745795,0.000000,0.000000
2025-02-06,19.360001,19.920000,19.200001,19.850000,19.850000,1857710,0.000000,0.000000
2025-02-07,19.975000,20.440001,19.955000,20.260000,20.260000,1784305,0.000000,0.000000
2025-02-10,20.270000,20.690001,20.270000,20.379999,20.379999,961065,0.000000,0.000000
2025-02-11,20.450001,21.490000,20.420000,21.100000,21.100000,1649752,0.000000,0.000000
2025-02-12,20.879999,21.129999,20.530001,20.540001,20.540001,1647720,0.000000,0.000000
2025-02-13,20.730000,20.780001,19.965000,20.370001,20.370001,2031849,0.000000,0.000000
2025-02-14,20.250000,20.520000,20.110001,20.280001,20.280001,1383610,0.000000,0.000000
2025-02-17,20.219999,20.639999,20.110001,20.590000,20.590000,804753,0.000000,0.000000
2025-02-18,20.650000,20.860001,20.309999,20.670000,20.670000,947415,0.000000,0.000000
2025-02-19,20.690001,20.959999,20.170000,20.309999,20.309999,1012137,0.000000,0.000000
2025-02-20,20.340000,21.090000,20.250000,20.320000,20.320000,902077,0.000000,0.000000
2025-02-21,20.430000,20.540001,20.010000,20.090000,20.090000,827878,0.000000,0.000000
2025-02-24,20.020000,20.200001,19.750000,19.815001,19.815001,1168291,0.000000,0.000000
2025-02-25,19.754999,20.139999,19.705000,20.070000,20.070000,1103596,0.000000,0.000000
2025-02-26,20.150000,21.059999,20.080000,20.910000,20.910000,1508787,0.000000,0.000000
2025-02-27,20.840000,20.920000,20.330000,20.700001,20.700001,1075846,0.000000,0.000000
2025-02-28,20.590000,21.230000,20.480000,21.080000,21.080000,2770918,0.000000,0.000000
2025-03-03,21.080000,21.799999,20.940001,21.100000,21.100000,1299942,0.000000,0.000000
2025-03-04,20.750000,20.799999,19.885000,20.120001,20.120001,2209057,0.000000,0.000000
2025-03-05,20.900000,23.459999,20.870001,23.160000,23.160000,4815356,0.000000,0.000000
2025-03-06,23.420000,26.020000,23.420000,26.020000,26.020000,4331057,0.000000,0.000000
2025-03-07,25.230000,25.400000,24.000000,24.260000,24.260000,3023796,0.000000,0.000000
2025-03-10,23.900000,24.150000,22.320000,23.180000,23.180000,2599950,0.000000,0.000000
2025-03-11,23.280001,23.469999,22.650000,22.900000,22.900000,1538920,0.000000,0.000000
2025-03-12,23.200001,23.590000,23.030001,23.129999,23.129999,1323412,0.000000,0.000000
2025-03-13,23.030001,23.350000,22.660000,23.350000,23.350000,1291669,0.000000,0.000000
2025-03-14,23.299999,24.420000,23.219999,23.879999,23.879999,1927510,0.000000,0.000000
2025-03-17,24.030001,24.340000,23.870001,24.270000,24.270000,739272,0.000000,0.000000
2025-03-18,24.450001,25.450001,24.330000,25.450001,25.450001,2291936,0.000000,0.000000
2025-03-19,25.010000,25.350000,24.760000,25.129999,25.129999,1212903,0.000000,0.000000
2025-03-20,25.090000,25.209999,23.770000,23.770000,23.770000,1493229,0.000000,0.000000
2025-03-21,23.670000,23.889999,23.260000,23.520000,23.520000,2858979,0.000000,0.000000
2025-03-24,23.530001,23.530001,22.110001,22.110001,22.110001,1987313,0.000000,0.000000
2025-03-25,21.990000,22.049999,21.530001,21.969999,21.969999,1406956,0.000000,0.000000
2025-03-26,21.080000,21.340000,20.719999,21.250000,21.250000,1727478,0.000000,0.000000
2025-03-27,21.030001,21.620001,20.870001,21.590000,21.590000,1268435,0.000000,0.000000
2025-03-28,21.600000,21.900000,20.850000,20.850000,20.850000,1387564,0.000000,0.000000
2025-03-31,20.440001,20.490000,19.870001,20.379999,20.379999,1554008,0.000000,0.000000
2025-04-01,20.600000,20.620001,19.844999,19.995001,19.995001,2298190,0.000000,0.000000
2025-04-02,19.840000,19.980000,19.565001,19.945000,19.945000,928783,0.000000,0.000000
2025-04-03,19.295000,20.000000,19.170000,19.754999,19.754999,1479680,0.000000,0.000000
2025-04-04,19.459999,19.690001,17.775000,18.330000,18.330000,3588153,0.000000,0.000000
2025-04-07,16.245001,17.865000,15.850000,17.184999,17.184999,3346024,0.000000,0.000000
2025-04-08,17.410000,18.250000,17.270000,17.885000,17.885000,2520959,0.000000,0.000000
2025-04-09,17.440001,17.735001,16.959999,17.365000,17.365000,1567724,0.000000,0.000000
2025-04-10,20.799999,20.799999,18.209999,18.209999,18.209999,2174648,0.000000,0.000000
2025-04-11,18.459999,18.665001,17.805000,18.490000,18.490000,1102681,0.000000,0.000000
2025-04-14,19.170000,19.495001,18.940001,19.330000,19.330000,1094590,0.000000,0.000000
2025-04-15,19.400000,20.020000,19.350000,19.870001,19.870001,1103920,0.000000,0.000000
2025-04-16,19.735001,19.945000,19.469999,19.805000,19.805000,816938,0.000000,0.000000
2025-04-17,19.860001,20.040001,19.075001,19.389999,19.389999,1425097,0.000000,0.000000
2025-04-22,19.510000,19.875000,19.305000,19.730000,19.730000,798475,0.000000,0.000000
2025-04-23,20.100000,20.500000,20.030001,20.100000,20.100000,966462,0.000000,0.000000
2025-04-24,19.975000,20.350000,19.750000,20.350000,20.350000,737941,0.000000,0.000000
2025-04-25,20.580000,20.790001,20.379999,20.730000,20.730000,1165134,0.000000,0.000000
2025-04-28,20.690001,21.010000,20.510000,20.750000,20.750000,951132,0.000000,0.000000
2025-04-29,20.790001,21.030001,20.600000,20.730000,20.730000,961764,0.000000,0.000000
2025-04-30,20.719999,21.219999,20.690001,21.219999,21.219999,1298456,0.000000,0.000000
2025-05-02,21.500000,21.770000,21.129999,21.309999,21.309999,1131822,0.000000,0.000000
2025-05-05,21.340000,21.639999,21.320000,21.530001,21.530001,724590,0.000000,0.000000
2025-05-06,21.590000,21.750000,21.010000,21.680000,21.680000,1156243,0.000000,0.000000
2025-05-07,21.469999,21.850000,21.350000,21.350000,21.350000,1258559,0.000000,0.000000
2025-05-08,21.459999,22.040001,21.360001,21.950001,21.950001,1297147,0.000000,0.000000
2025-05-09,22.059999,22.450001,22.030001,22.110001,22.110001,784426,0.000000,0.000000
2025-05-12,22.299999,22.809999,22.240000,22.410000,22.410000,1272534,0.000000,0.000000
2025-05-13,22.500000,22.790001,22.250000,22.680000,22.680000,1166848,0.000000,0.000000
2025-05-14,20.879999,20.879999,18.510000,18.760000,18.760000,8123622,0.000000,0.000000
2025-05-15,18.900000,19.525000,18.660000,19.520000,19.520000,3706275,0.000000,0.000000
2025-05-16,19.750000,20.360001,19.155001,19.205000,19.205000,2557683,0.000000,0.000000
