date,open,high,low,close,adj_close,volume,dividends,stock_splits
2024-08-20,19736.349609,19835.380859,19652.179688,19719.820312,19719.820312,5305260000,0.000000,0.000000
2024-08-21,19758.470703,19885.339844,19690.640625,19824.839844,19824.839844,4765150000,0.000000,0.000000
2024-08-22,19911.279297,19938.890625,19459.859375,19491.839844,19491.839844,5065360000,0.000000,0.000000
2024-08-23,19669.779297,19818.400391,19526.630859,19720.869141,19720.869141,5380810000,0.000000,0.000000
2024-08-26,19679.240234,19726.900391,19437.339844,19516.439453,19516.439453,5110940000,0.000000,0.000000
2024-08-27,19450.570312,19617.919922,19369.529297,19581.519531,19581.519531,4362380000,0.000000,0.000000
2024-08-28,19567.449219,19587.039062,19221.480469,19350.779297,19350.779297,5211920000,0.000000,0.000000
2024-08-29,19425.279297,19622.730469,19281.650391,19325.449219,19325.449219,5727780000,0.000000,0.000000
2024-08-30,19506.269531,19582.169922,19326.619141,19574.640625,19574.640625,5531150000,0.000000,0.000000
2024-09-03,19438.109375,19438.109375,18869.800781,18958.740234,18958.740234,5813970000,0.000000,0.000000
2024-09-04,18832.640625,19070.820312,18808.759766,18921.400391,18921.400391,5011820000,0.000000,0.000000
2024-09-05,18864.419922,19102.359375,18806.830078,18930.330078,18930.330078,4983030000,0.000000,0.000000
2024-09-06,18903.029297,18930.769531,18400.970703,18421.310547,18421.310547,5549030000,0.000000,0.000000
2024-09-09,18579.800781,18693.859375,18469.400391,18660.779297,18660.779297,5132150000,0.000000,0.000000
2024-09-10,18722.150391,18845.740234,18570.669922,18829.140625,18829.140625,4963740000,0.000000,0.000000
2024-09-11,18866.000000,19266.390625,18531.580078,19237.300781,19237.300781,6086930000,0.000000,0.000000
2024-09-12,19236.419922,19456.410156,19166.800781,19423.070312,19423.070312,4983120000,0.000000,0.000000
2024-09-13,19396.099609,19556.800781,19384.689453,19514.589844,19514.589844,4802880000,0.000000,0.000000
2024-09-16,19412.789062,19446.060547,19294.179688,19423.060547,19423.060547,4675530000,0.000000,0.000000
2024-09-17,19539.750000,19596.339844,19337.119141,19432.400391,19432.400391,4959520000,0.000000,0.000000
2024-09-18,19478.509766,19643.509766,19330.810547,19344.490234,19344.490234,5611630000,0.000000,0.000000
2024-09-19,19798.710938,19951.789062,19723.939453,19839.830078,19839.830078,5574650000,0.000000,0.000000
