date,open,high,low,close,adj_close,volume,dividends,stock_splits
2024-08-20,128.399994,129.880005,125.889999,127.250000,127.040619,300087400,0.000000,0.000000
2024-08-21,127.320000,129.350006,126.660004,128.500000,128.288559,257883600,0.000000,0.000000
2024-08-22,130.020004,130.750000,123.099998,123.739998,123.536377,376189100,0.000000,0.000000
2024-08-23,125.860001,129.600006,125.220001,129.369995,129.157120,323230300,0.000000,0.000000
2024-08-26,129.570007,131.259995,124.370003,126.459999,126.251915,331964700,0.000000,0.000000
2024-08-27,125.050003,129.199997,123.879997,128.300003,128.088913,303134600,0.000000,0.000000
2024-08-28,128.119995,128.330002,122.639999,125.610001,125.403313,448101100,0.000000,0.000000
2024-08-29,121.360001,124.430000,116.709999,117.589996,117.396500,453023300,0.000000,0.000000
2024-08-30,119.529999,121.750000,117.220001,119.370003,119.173584,333751600,0.000000,0.000000
2024-09-03,116.010002,116.209999,107.290001,108.000000,107.822281,477155100,0.000000,0.000000
2024-09-04,105.410004,113.269997,104.120003,106.209999,106.035233,372470300,0.000000,0.000000
2024-09-05,104.989998,109.650002,104.760002,107.209999,107.033600,306850700,0.000000,0.000000
2024-09-06,108.040001,108.150002,100.949997,102.830002,102.660797,413638100,0.000000,0.000000
2024-09-09,104.879997,106.550003,103.690002,106.470001,106.294800,273912000,0.000000,0.000000
2024-09-10,107.809998,109.400002,104.949997,108.099998,107.922119,268283700,0.000000,0.000000
2024-09-11,109.389999,117.190002,107.419998,116.910004,116.717621,441422400,0.000000,0.000000
2024-09-12,116.839996,120.790001,115.379997,119.139999,118.954132,366052700,0.010000,0.000000
2024-09-13,119.080002,119.959999,117.599998,119.099998,118.914185,238358300,0.000000,0.000000
2024-09-16,116.790001,118.180000,114.360001,116.779999,116.597809,248772300,0.000000,0.000000
2024-09-17,118.169998,118.800003,114.830002,115.589996,115.409660,231925900,0.000000,0.000000
2024-09-18,115.889999,117.699997,113.220001,113.370003,113.193130,310318900,0.000000,0.000000
2024-09-19,117.349998,119.660004,117.250000,117.870003,117.686111,293506400,0.000000,0.000000
2024-09-20,117.059998,118.620003,115.389999,116.000000,115.819031,382462400,0.000000,0.000000
2024-09-23,116.550003,116.989998,114.860001,116.260002,116.078629,206228500,0.000000,0.000000
2024-09-24,116.519997,121.800003,115.379997,120.870003,120.681427,354966800,0.000000,0.000000
2024-09-25,122.019997,124.940002,121.610001,123.510002,123.317307,284692900,0.000000,0.000000
2024-09-26,126.800003,127.669998,121.800003,124.040001,123.846481,302582900,0.000000,0.000000
2024-09-27,123.970001,124.029999,119.260002,121.400002,121.210609,271009200,0.000000,0.000000
2024-09-30,118.309998,121.500000,118.150002,121.440002,121.250542,226553700,0.000000,0.000000
2024-10-01,121.769997,122.440002,115.790001,117.000000,116.817459,302094500,0.000000,0.000000
2024-10-02,116.440002,119.379997,115.139999,118.849998,118.664581,221845900,0.000000,0.000000
2024-10-03,120.919998,124.360001,120.339996,122.849998,122.658340,277118000,0.000000,0.000000
2024-10-04,124.940002,125.040001,121.830002,124.919998,124.725113,243678100,0.000000,0.000000
2024-10-07,124.989998,130.639999,124.949997,127.720001,127.520737,346250200,0.000000,0.000000
2024-10-08,130.259995,133.479996,129.419998,132.889999,132.682678,285722500,0.000000,0.000000
2024-10-09,134.110001,134.520004,131.380005,132.649994,132.443054,246191600,0.000000,0.000000
2024-10-10,131.910004,135.000000,131.000000,134.809998,134.599686,242311300,0.000000,0.000000
2024-10-11,134.009995,135.779999,133.660004,134.800003,134.589706,170209500,0.000000,0.000000
2024-10-14,136.470001,139.600006,136.300003,138.070007,137.854630,232347700,0.000000,0.000000
2024-10-15,137.869995,138.570007,128.740005,131.600006,131.394714,377831000,0.000000,0.000000
2024-10-16,133.979996,136.619995,131.580002,135.720001,135.508270,264879700,0.000000,0.000000
2024-10-17,139.339996,140.889999,136.869995,136.929993,136.716370,306435900,0.000000,0.000000
2024-10-18,138.669998,138.899994,137.279999,138.000000,137.784698,176090200,0.000000,0.000000
2024-10-21,138.130005,143.710007,138.000000,143.710007,143.485794,264554500,0.000000,0.000000
2024-10-22,142.910004,144.419998,141.779999,143.589996,143.365967,226311600,0.000000,0.000000
2024-10-23,142.029999,142.429993,137.460007,139.559998,139.342285,285930000,0.000000,0.000000
2024-10-24,140.820007,141.350006,138.460007,140.410004,140.190948,172354900,0.000000,0.000000
2024-10-25,140.929993,144.130005,140.800003,141.539993,141.319183,205122100,0.000000,0.000000
2024-10-28,143.000000,143.139999,140.050003,140.520004,140.300766,173586700,0.000000,0.000000
2024-10-29,140.289993,142.259995,138.899994,141.250000,141.029633,157593600,0.000000,0.000000
2024-10-30,139.539993,140.330002,136.809998,139.339996,139.122620,179418100,0.000000,0.000000
2024-10-31,137.600006,137.610001,132.110001,132.759995,132.552887,270039600,0.000000,0.000000
2024-11-01,134.699997,137.309998,134.570007,135.399994,135.188766,207127800,0.000000,0.000000
2024-11-04,137.210007,138.960007,135.570007,136.050003,135.837753,187528200,0.000000,0.000000
2024-11-05,137.449997,140.369995,137.330002,139.910004,139.691727,160537400,0.000000,0.000000
2024-11-06,142.960007,146.490005,141.960007,145.610001,145.382797,242043900,0.000000,0.000000
2024-11-07,146.389999,148.929993,146.169998,148.880005,148.647751,207323300,0.000000,0.000000
2024-11-08,148.770004,149.770004,146.259995,147.630005,147.399673,175665800,0.000000,0.000000
2024-11-11,148.679993,148.850006,143.570007,145.259995,145.033386,182325600,0.000000,0.000000
2024-11-12,146.779999,149.649994,146.009995,148.289993,148.058640,198634700,0.000000,0.000000
2024-11-13,149.070007,149.330002,145.899994,146.270004,146.041794,191903300,0.000000,0.000000
2024-11-14,147.639999,149.000000,145.550003,146.759995,146.531021,194463300,0.000000,0.000000
2024-11-15,144.869995,145.240005,140.080002,141.979996,141.758484,250132900,0.000000,0.000000
2024-11-18,139.500000,141.550003,137.149994,140.149994,139.931335,221205300,0.000000,0.000000
2024-11-19,141.320007,147.130005,140.990005,147.009995,146.780640,227834900,0.000000,0.000000
2024-11-20,147.410004,147.559998,142.729996,145.889999,145.662384,309871700,0.000000,0.000000
2024-11-21,149.350006,152.889999,140.699997,146.669998,146.441193,400946600,0.000000,0.000000
2024-11-22,145.929993,147.160004,141.100006,141.949997,141.728546,236406200,0.000000,0.000000
2024-11-25,141.990005,142.050003,135.820007,136.020004,135.807785,344941900,0.000000,0.000000
2024-11-26,137.699997,139.300003,135.669998,136.919998,136.706390,190287700,0.000000,0.000000
2024-11-27,135.009995,137.220001,131.800003,135.339996,135.128860,226370900,0.000000,0.000000
2024-11-29,136.779999,139.350006,136.050003,138.250000,138.034317,141863200,0.000000,0.000000
2024-12-02,138.830002,140.449997,137.820007,138.630005,138.413727,171682800,0.000000,0.000000
2024-12-03,138.259995,140.539993,137.949997,140.259995,140.041183,164414000,0.000000,0.000000
2024-12-04,142.000000,145.789993,140.289993,145.139999,144.913559,231224300,0.000000,0.000000
2024-12-05,145.110001,146.539993,143.949997,145.059998,144.843674,172621200,0.010000,0.000000
2024-12-06,144.600006,145.699997,141.309998,142.440002,142.227585,188505600,0.000000,0.000000
2024-12-09,138.970001,139.949997,137.130005,138.809998,138.602966,189308600,0.000000,0.000000
2024-12-10,139.009995,141.820007,133.789993,135.070007,134.868591,210020900,0.000000,0.000000
2024-12-11,137.360001,140.169998,135.210007,139.309998,139.102234,184905200,0.000000,0.000000
2024-12-12,137.080002,138.440002,135.800003,137.339996,137.135193,159211400,0.000000,0.000000
2024-12-13,138.940002,139.600006,132.539993,134.250000,134.049805,231514900,0.000000,0.000000
2024-12-16,134.179993,134.399994,130.419998,132.000000,131.803131,237951100,0.000000,0.000000
2024-12-17,129.089996,131.589996,126.860001,130.389999,130.195541,259410300,0.000000,0.000000
2024-12-18,133.860001,136.699997,128.279999,128.910004,128.717758,277444500,0.000000,0.000000
2024-12-19,131.759995,134.029999,129.550003,130.679993,130.485107,209719200,0.000000,0.000000
2024-12-20,129.809998,135.279999,128.220001,134.699997,134.499115,306528600,0.000000,0.000000
2024-12-23,136.279999,139.789993,135.119995,139.669998,139.461700,176053500,0.000000,0.000000
2024-12-24,140.000000,141.899994,138.649994,140.220001,140.010895,105157000,0.000000,0.000000
2024-12-26,139.699997,140.850006,137.729996,139.929993,139.721313,116205600,0.000000,0.000000
2024-12-27,138.550003,139.020004,134.710007,137.009995,136.805679,170582600,0.000000,0.000000
2024-12-30,134.830002,140.270004,134.020004,137.490005,137.284958,167734700,0.000000,0.000000
2024-12-31,138.029999,138.070007,133.830002,134.289993,134.089737,155659200,0.000000,0.000000
2025-01-02,136.000000,138.880005,134.630005,138.309998,138.103714,198247200,0.000000,0.000000
2025-01-03,140.009995,144.899994,139.729996,144.470001,144.254547,229322500,0.000000,0.000000
2025-01-06,148.589996,152.160004,147.820007,149.429993,149.207153,265377400,0.000000,0.000000
2025-01-07,153.029999,153.130005,140.009995,140.139999,139.931000,351782200,0.000000,0.000000
